date,product_id,product_name,quantity_sold,amazon_price,meesho_price,discount_pct,stock_quantity,rating,num_reviews,page_views,conversion_rate,demand_intensity,cost,profit
22-08-2024,P0002,TechPro Laptops Premium,3,236.78,226.89,9.97,151,4.3,122,380,0.26,0.99,698.13,12.22
24-11-2024,P0030,HomeEssence Decor Pro,2,463.28,445.17,0.0,499,4.8,390,162,1.23,1.99,677.82,248.75
30-08-2024,P0020,StyleHub T-Shirts Pro,3,279.12,243.78,0.0,394,3.6,216,163,1.23,2.0,613.56,223.79
18-02-2025,P0010,SmartGen Headphones Plus,4,2274.16,1957.07,0.0,310,3.6,66,331,0.91,3.01,7203.0,1893.65
28-11-2024,P0002,TechPro Laptops Premium,5,237.85,217.11,13.43,151,4.3,122,77,1.3,1.0,1163.55,25.72
2024-12-06 00:00:00,P0035,ModernSpace Decor Plus,1,710.74,605.23,0.0,492,4.7,461,75,1.33,1.0,487.31,223.43
16-06-2024,P0022,StyleHub Shoes Pro,1,43.34,36.89,23.89,435,4.1,256,113,0.88,0.99,34.16,9.18
2024-04-03 00:00:00,P0033,ModernSpace Storage Plus,5,359.36,349.72,0.0,329,4.4,85,86,3.49,3.0,1435.2,361.59
2024-10-05 00:00:00,P0032,HomeEssence Cookware Elite,2,471.21,402.12,0.0,444,3.9,389,435,0.46,2.0,645.26,297.17
21-08-2024,P0047,StoryWorld Children Pro,3,51.27,45.67,0.0,448,4.7,366,66,3.03,2.0,113.94,39.87
2025-01-02 00:00:00,P0041,ClassicPress Children Plus,1,63.92,57.35,10.98,236,4.5,179,279,1.08,3.01,46.39,17.53
17-03-2024,P0045,ClassicPress Non-Fiction Pro,2,38.59,36.12,13.2,469,4.5,125,211,0.47,0.99,59.74,17.44
2024-07-08 00:00:00,P0002,TechPro Laptops Premium,5,268.1,229.3,0.0,151,4.3,122,215,0.93,2.0,1163.55,176.97
2024-01-09 00:00:00,P0019,UrbanWear Shoes Premium,3,204.53,183.31,20.59,292,4.7,107,139,0.72,1.0,512.97,100.63
17-08-2024,P0015,StyleHub Jackets Premium,4,61.68,54.93,0.0,442,4.2,291,436,0.23,1.0,175.92,70.8
21-02-2025,P0008,ElectroMax Smartwatches Plus,3,1764.31,1572.11,0.0,470,4.1,43,248,1.61,3.99,4155.0,1137.94
25-11-2024,P0016,ChicLine Jeans Premium,2,250.64,235.64,0.0,436,4.6,214,334,0.6,2.0,335.5,165.79
16-11-2024,P0013,UrbanWear Dresses Premium,2,218.25,189.86,0.0,361,4.6,286,168,0.6,1.01,324.3,112.19
28-01-2025,P0002,TechPro Laptops Premium,3,274.28,234.8,0.0,151,4.3,122,282,1.42,4.0,698.13,124.71
2024-04-11 00:00:00,P0045,ClassicPress Non-Fiction Pro,1,44.82,38.84,0.0,469,4.5,125,402,0.25,1.0,29.87,14.95
22-03-2024,P0040,AcademiaBooks Children Premium,5,83.06,71.85,0.0,109,3.8,32,217,0.46,1.0,305.0,110.31
2025-05-01 00:00:00,P0027,ComfortLiving Decor Plus,3,575.73,563.37,0.0,185,4.5,244,405,0.49,1.98,1404.99,322.19
18-04-2024,P0040,AcademiaBooks Children Premium,2,82.32,70.23,0.0,109,3.8,32,432,0.46,1.99,122.0,42.65
14-02-2025,P0044,AcademiaBooks Textbooks Elite,1,37.88,35.61,0.0,288,3.8,252,311,0.64,1.99,24.71,13.17
16-07-2024,P0020,StyleHub T-Shirts Pro,5,282.49,254.63,0.0,394,3.6,216,303,0.33,1.0,1022.6,389.85
18-01-2025,P0006,TechPro Headphones Standard,1,2289.08,2162.04,0.0,375,4.1,117,434,0.69,2.99,1717.87,571.21
2024-11-10 00:00:00,P0003,DigiCorp Tablets Standard,4,1512.76,1417.9,15.54,224,4.9,182,337,0.3,1.01,6513.56,-462.52
31-03-2024,P0045,ClassicPress Non-Fiction Pro,4,45.28,39.91,0.0,469,4.5,125,493,0.2,0.99,119.48,61.65
28-11-2024,P0003,DigiCorp Tablets Standard,3,1803.05,1542.21,0.0,224,4.9,182,181,0.55,1.0,4885.17,523.98
14-08-2024,P0023,TrendSet Jeans Standard,3,377.02,329.69,0.0,185,4.2,226,228,1.32,3.01,818.04,313.03
28-03-2024,P0047,StoryWorld Children Pro,4,45.3,41.39,8.73,448,4.7,366,345,0.58,2.0,151.92,29.27
2025-10-01 00:00:00,P0017,TrendSet Dresses Pro,2,315.25,276.01,20.4,223,3.8,122,363,0.55,2.0,543.78,86.72
22-05-2024,P0021,StyleHub Dresses Standard,1,119.85,109.1,0.0,143,4.8,48,75,2.67,2.0,89.62,30.23
19-09-2024,P0021,StyleHub Dresses Standard,4,123.9,117.72,0.0,143,4.8,48,79,3.8,3.0,358.48,137.12
2024-07-04 00:00:00,P0041,ClassicPress Children Plus,5,72.17,70.5,0.0,236,4.5,179,195,1.54,3.0,231.95,128.92
22-07-2024,P0040,AcademiaBooks Children Premium,5,80.51,69.92,0.0,109,3.8,32,363,0.28,1.02,305.0,97.57
28-11-2024,P0009,DigiCorp Smartphones Standard,1,591.52,535.44,0.0,123,4.6,285,183,1.64,3.0,464.62,126.9
16-11-2024,P0007,TechPro Headphones Plus,3,1445.33,1297.01,0.0,286,4.9,362,474,0.63,2.99,3713.43,622.56
19-05-2024,P0013,UrbanWear Dresses Premium,3,216.29,186.84,0.0,361,4.6,286,443,0.23,1.02,486.45,162.43
19-11-2024,P0030,HomeEssence Decor Pro,3,443.68,396.5,0.0,499,4.8,390,428,0.23,0.98,1016.73,314.3
2024-10-08 00:00:00,P0022,StyleHub Shoes Pro,3,55.82,48.56,0.0,435,4.1,256,498,0.6,2.99,102.48,64.99
20-04-2024,P0039,AcademiaBooks Comics Plus,3,102.2,90.33,0.0,347,3.6,315,248,1.21,3.0,227.25,79.35
28-08-2024,P0035,ModernSpace Decor Plus,2,691.47,616.42,0.0,492,4.7,461,482,0.21,1.01,974.62,408.32
29-05-2024,P0036,HomeEssence Storage Standard,4,147.58,130.61,0.0,460,4.7,146,460,0.43,1.98,407.96,182.36
27-06-2024,P0044,AcademiaBooks Textbooks Elite,2,35.29,34.04,0.0,288,3.8,252,457,0.22,1.01,49.42,21.16
2024-07-03 00:00:00,P0018,StyleHub T-Shirts Pro,3,282.78,249.06,0.0,490,3.9,352,403,0.5,2.02,654.6,193.75
24-03-2024,P0022,StyleHub Shoes Pro,6,53.9,45.86,0.0,435,4.1,256,437,0.46,2.01,204.96,118.42
27-10-2024,P0026,ModernSpace Appliances Premium,1,105.42,93.52,0.0,70,4.5,299,78,3.85,3.0,73.15,32.27
13-09-2024,P0046,ModernReads Non-Fiction Pro,6,15.59,13.58,0.0,283,4.4,377,285,0.35,1.0,70.26,23.28
2025-12-02 00:00:00,P0002,TechPro Laptops Premium,1,285.63,260.59,0.0,151,4.3,122,385,0.78,3.0,232.71,52.92
24-01-2025,P0015,StyleHub Jackets Premium,1,66.41,64.61,0.0,442,4.2,291,330,0.3,0.99,43.98,22.43
21-08-2024,P0012,TechPro Laptops Elite,2,1667.04,1504.75,0.0,107,4.2,498,142,0.7,0.99,2758.68,575.4
2024-04-03 00:00:00,P0025,ModernSpace Decor Premium,5,357.07,343.42,0.0,91,4.4,355,338,0.59,1.99,1294.4,490.93
2024-02-10 00:00:00,P0004,TechPro Laptops Elite,3,927.95,797.72,0.0,463,4.3,482,184,0.54,0.99,2372.58,411.27
23-11-2024,P0015,StyleHub Jackets Premium,2,64.02,56.61,0.0,442,4.2,291,375,0.53,1.99,87.96,40.07
29-07-2024,P0027,ComfortLiving Decor Plus,1,578.33,559.14,0.0,185,4.5,244,212,0.94,1.99,468.33,110.0
13-10-2024,P0009,DigiCorp Smartphones Standard,4,591.53,531.35,0.0,123,4.6,285,438,0.68,2.98,1858.48,507.65
22-10-2024,P0008,ElectroMax Smartwatches Plus,2,1820.19,1772.56,0.0,470,4.1,43,304,0.33,1.0,2770.0,870.39
29-09-2024,P0026,ModernSpace Appliances Premium,4,102.45,96.71,0.0,70,4.5,299,74,2.7,2.0,292.6,117.21
23-11-2024,P0032,HomeEssence Cookware Elite,6,486.53,443.16,0.0,444,3.9,389,446,0.67,2.99,1935.78,983.38
2025-04-02 00:00:00,P0019,UrbanWear Shoes Premium,5,259.45,244.58,0.0,292,4.7,107,60,1.67,1.0,854.95,442.28
2024-07-06 00:00:00,P0018,StyleHub T-Shirts Pro,1,286.63,251.43,0.0,490,3.9,352,310,0.65,2.02,218.2,68.43
2024-02-10 00:00:00,P0035,ModernSpace Decor Plus,3,656.64,611.14,0.0,492,4.7,461,275,0.36,0.99,1461.93,508.0
15-11-2024,P0017,TrendSet Dresses Pro,5,317.35,296.18,15.17,223,3.8,122,175,1.14,1.99,1359.45,227.3
2024-12-05 00:00:00,P0035,ModernSpace Decor Plus,2,711.89,685.2,0.0,492,4.7,461,75,1.33,1.0,974.62,449.16
2024-10-08 00:00:00,P0028,HomeEssence Bedding Pro,3,25.82,23.8,0.0,87,3.9,487,428,0.47,2.01,58.56,18.89
2024-07-07 00:00:00,P0004,TechPro Laptops Elite,2,924.24,844.15,0.0,463,4.3,482,250,0.8,2.0,1581.72,266.77
25-07-2024,P0022,StyleHub Shoes Pro,5,55.42,53.35,0.0,435,4.1,256,444,0.45,2.0,170.8,106.32
17-03-2024,P0041,ClassicPress Children Plus,2,69.96,68.22,0.0,236,4.5,179,262,0.76,1.99,92.78,47.14
2025-08-01 00:00:00,P0037,ClassicPress Non-Fiction Plus,4,46.94,44.61,0.0,468,4.0,417,308,0.65,2.0,147.12,40.65
2025-11-01 00:00:00,P0013,UrbanWear Dresses Premium,1,221.6,190.29,0.0,361,4.6,286,490,0.2,0.98,162.15,59.45
2024-03-04 00:00:00,P0004,TechPro Laptops Elite,3,944.5,899.83,0.0,463,4.3,482,362,0.28,1.01,2372.58,460.93
17-03-2024,P0033,ModernSpace Storage Plus,4,350.1,298.63,0.0,329,4.4,85,438,0.23,1.01,1148.16,252.23
25-12-2024,P0035,ModernSpace Decor Plus,6,685.51,639.87,0.0,492,4.7,461,274,0.73,2.0,2923.86,1189.2
2024-05-08 00:00:00,P0039,AcademiaBooks Comics Plus,2,101.67,87.71,0.0,347,3.6,315,462,0.22,1.02,151.5,51.85
13-10-2024,P0014,StyleHub Jackets Elite,2,258.32,248.89,0.0,499,3.9,133,340,0.29,0.99,375.4,141.24
24-11-2024,P0025,ModernSpace Decor Premium,2,368.75,347.69,0.0,91,4.4,355,388,1.03,4.0,517.76,219.73
19-01-2025,P0042,AcademiaBooks Comics Premium,4,56.96,49.46,20.57,208,4.1,161,419,0.24,1.01,225.76,2.09
2024-08-11 00:00:00,P0038,ModernReads Non-Fiction Pro,4,15.22,13.74,0.0,445,4.3,357,443,0.23,1.02,46.64,14.22
17-08-2024,P0016,ChicLine Jeans Premium,3,257.97,232.76,0.0,436,4.6,214,233,0.43,1.0,503.25,270.66
26-01-2025,P0030,HomeEssence Decor Pro,3,445.31,421.37,0.0,499,4.8,390,107,1.87,2.0,1016.73,319.19
26-12-2024,P0010,SmartGen Headphones Plus,1,1784.08,1707.4,16.7,310,3.6,66,311,0.32,1.0,1800.75,-16.67
24-08-2024,P0045,ClassicPress Non-Fiction Pro,5,43.39,38.33,0.0,469,4.5,125,440,0.23,1.01,149.35,67.6
18-03-2024,P0019,UrbanWear Shoes Premium,1,232.73,221.97,11.88,292,4.7,107,273,0.73,1.99,170.99,61.74
20-07-2024,P0018,StyleHub T-Shirts Pro,1,288.36,262.91,0.0,490,3.9,352,485,0.21,1.02,218.2,70.16
28-05-2024,P0039,AcademiaBooks Comics Plus,4,97.98,89.82,0.0,347,3.6,315,115,0.87,1.0,303.0,88.93
2024-11-07 00:00:00,P0009,DigiCorp Smartphones Standard,1,576.06,494.93,0.0,123,4.6,285,199,0.5,1.0,464.62,111.44
2024-11-07 00:00:00,P0044,AcademiaBooks Textbooks Elite,3,37.6,35.26,0.0,288,3.8,252,320,0.31,0.99,74.13,38.68
13-09-2024,P0020,StyleHub T-Shirts Pro,4,263.65,241.86,8.79,394,3.6,216,65,1.54,1.0,818.08,236.51
23-08-2024,P0033,ModernSpace Storage Plus,3,363.68,341.18,0.0,329,4.4,85,375,0.27,1.01,861.12,229.92
18-10-2024,P0016,ChicLine Jeans Premium,2,245.32,209.0,0.0,436,4.6,214,129,0.78,1.01,335.5,155.15
20-09-2024,P0042,AcademiaBooks Comics Premium,6,70.1,60.48,0.0,208,4.1,161,484,0.41,1.98,338.64,81.94
2025-12-02 00:00:00,P0030,HomeEssence Decor Pro,5,471.81,406.3,0.0,499,4.8,390,476,0.84,4.0,1694.55,664.48
14-03-2024,P0005,TechPro Tablets Elite,4,1491.59,1411.81,0.0,345,3.6,126,325,0.31,1.01,4505.92,1460.44
15-10-2024,P0043,ModernReads Comics Plus,2,30.85,27.9,7.0,365,4.3,10,179,1.12,2.0,46.86,14.84
2024-06-10 00:00:00,P0030,HomeEssence Decor Pro,2,469.26,415.97,0.0,499,4.8,390,197,1.52,2.99,677.82,260.69
17-09-2024,P0039,AcademiaBooks Comics Plus,5,94.9,84.01,0.0,347,3.6,315,462,0.43,1.99,378.75,95.75
2024-09-11 00:00:00,P0024,TrendSet Jackets Premium,5,78.33,70.96,14.44,426,4.0,35,377,0.8,3.02,316.7,74.95
18-07-2024,P0008,ElectroMax Smartwatches Plus,1,1801.62,1727.27,0.0,470,4.1,43,190,1.05,2.0,1385.0,416.62
23-05-2024,P0030,HomeEssence Decor Pro,1,439.96,408.48,0.0,499,4.8,390,57,1.75,1.0,338.91,101.05
16-08-2024,P0045,ClassicPress Non-Fiction Pro,6,42.17,36.37,0.0,469,4.5,125,348,0.29,1.01,179.22,73.79
30-06-2024,P0015,StyleHub Jackets Premium,3,64.42,61.01,0.0,442,4.2,291,90,2.22,2.0,131.94,61.32
2024-03-03 00:00:00,P0039,AcademiaBooks Comics Plus,2,96.99,88.79,0.0,347,3.6,315,295,1.02,3.01,151.5,42.48
2024-09-08 00:00:00,P0010,SmartGen Headphones Plus,4,1867.66,1628.19,18.85,310,3.6,66,193,0.52,1.0,7203.0,267.65
2024-08-07 00:00:00,P0029,HomeEssence Bedding Premium,2,582.03,555.88,0.0,410,5.0,344,457,0.44,2.01,882.9,281.16
2024-11-08 00:00:00,P0017,TrendSet Dresses Pro,5,372.51,341.06,0.0,223,3.8,122,297,0.67,1.99,1359.45,503.08
2024-09-10 00:00:00,P0043,ModernReads Comics Plus,4,33.94,29.44,0.0,365,4.3,10,132,0.76,1.0,93.72,42.06
2025-05-01 00:00:00,P0044,AcademiaBooks Textbooks Elite,3,35.0,31.35,0.0,288,3.8,252,248,0.4,0.99,74.13,30.87
2024-01-11 00:00:00,P0027,ComfortLiving Decor Plus,6,592.74,544.58,0.0,185,4.5,244,203,0.49,0.99,2809.98,746.48
2025-11-02 00:00:00,P0028,HomeEssence Bedding Pro,3,25.67,23.75,0.0,87,3.9,487,101,2.97,3.0,58.56,18.44
22-03-2024,P0044,AcademiaBooks Textbooks Elite,5,36.61,31.19,0.0,288,3.8,252,336,0.3,1.01,123.55,59.48
2024-04-09 00:00:00,P0015,StyleHub Jackets Premium,6,62.71,57.81,0.0,442,4.2,291,417,0.48,2.0,263.88,112.37
28-02-2025,P0004,TechPro Laptops Elite,2,997.37,903.51,0.0,463,4.3,482,360,0.56,2.02,1581.72,413.02
2024-03-07 00:00:00,P0048,StoryWorld Comics Standard,4,17.11,15.39,0.0,118,4.3,296,458,0.66,3.02,54.08,14.36
2024-04-11 00:00:00,P0022,StyleHub Shoes Pro,5,56.16,53.28,0.0,435,4.1,256,393,0.25,0.98,170.8,110.02
2024-12-10 00:00:00,P0027,ComfortLiving Decor Plus,4,593.06,522.03,0.0,185,4.5,244,442,0.23,1.02,1873.32,498.92
2024-06-05 00:00:00,P0033,ModernSpace Storage Plus,2,362.97,322.59,0.0,329,4.4,85,410,0.49,2.01,574.08,151.85
2024-04-05 00:00:00,P0042,AcademiaBooks Comics Premium,2,69.92,67.89,0.0,208,4.1,161,415,0.24,1.0,112.88,26.95
16-10-2024,P0026,ModernSpace Appliances Premium,5,109.72,98.05,0.0,70,4.5,299,371,0.27,1.0,365.75,182.83
18-09-2024,P0007,TechPro Headphones Plus,3,1439.88,1250.6,0.0,286,4.9,362,454,0.22,1.0,3713.43,606.2
31-03-2024,P0003,DigiCorp Tablets Standard,2,1697.72,1556.48,5.48,224,4.9,182,187,1.07,2.0,3256.78,138.66
16-10-2024,P0005,TechPro Tablets Elite,2,1314.63,1257.08,8.12,345,3.6,126,389,0.26,1.01,2252.96,376.29
21-08-2024,P0048,StoryWorld Comics Standard,2,17.96,17.4,0.0,118,4.3,296,228,0.44,1.0,27.04,8.88
29-10-2024,P0045,ClassicPress Non-Fiction Pro,4,34.61,31.21,16.59,469,4.5,125,251,0.4,1.0,119.48,18.96
2024-12-04 00:00:00,P0019,UrbanWear Shoes Premium,5,256.54,242.95,0.0,292,4.7,107,89,2.25,2.0,854.95,427.76
29-10-2024,P0028,HomeEssence Bedding Pro,2,27.42,24.62,0.0,87,3.9,487,62,1.61,1.0,39.04,15.8
2024-08-04 00:00:00,P0046,ModernReads Non-Fiction Pro,3,13.8,13.47,11.03,283,4.4,377,358,1.12,4.01,35.13,6.27
19-09-2024,P0012,TechPro Laptops Elite,1,1657.2,1515.08,0.0,107,4.2,498,102,1.96,2.0,1379.34,277.86
13-05-2024,P0006,TechPro Headphones Standard,5,2239.68,2059.55,0.0,375,4.1,117,188,2.13,4.0,8589.35,2609.05
25-12-2024,P0041,ClassicPress Children Plus,4,67.08,58.16,0.0,236,4.5,179,371,0.27,1.0,185.56,82.76
2024-02-05 00:00:00,P0011,ElectroMax Smartphones Standard,4,1905.66,1682.62,0.0,355,5.0,450,466,0.21,0.98,6378.2,1244.45
25-01-2025,P0030,HomeEssence Decor Pro,1,483.3,448.63,0.0,499,4.8,390,251,0.4,1.0,338.91,144.39
20-07-2024,P0030,HomeEssence Decor Pro,2,482.55,457.16,0.0,499,4.8,390,497,0.6,2.98,677.82,287.28
17-10-2024,P0031,KitchenPro Decor Plus,4,198.46,173.98,0.0,401,4.3,138,84,3.57,3.0,588.36,205.49
21-10-2024,P0036,HomeEssence Storage Standard,3,156.4,139.47,0.0,460,4.7,146,66,3.03,2.0,305.97,163.24
24-08-2024,P0046,ModernReads Non-Fiction Pro,3,15.37,14.72,0.0,283,4.4,377,200,0.5,1.0,35.13,10.97
15-09-2024,P0035,ModernSpace Decor Plus,1,588.07,534.77,12.78,492,4.7,461,296,1.01,2.99,487.31,100.76
2024-02-05 00:00:00,P0027,ComfortLiving Decor Plus,2,581.63,496.05,0.0,185,4.5,244,212,0.47,1.0,936.66,226.61
17-06-2024,P0039,AcademiaBooks Comics Plus,5,95.3,81.58,0.0,347,3.6,315,477,0.21,1.0,378.75,97.75
2024-02-12 00:00:00,P0023,TrendSet Jeans Standard,2,350.51,323.25,0.0,185,4.2,226,83,3.61,3.0,545.36,155.65
16-08-2024,P0040,AcademiaBooks Children Premium,6,78.67,72.27,0.0,109,3.8,32,374,0.8,2.99,366.0,106.03
2024-04-10 00:00:00,P0024,TrendSet Jackets Premium,5,92.12,83.46,0.0,426,4.0,35,326,0.31,1.01,316.7,143.88
14-05-2024,P0040,AcademiaBooks Children Premium,3,65.6,59.35,22.24,109,3.8,32,60,1.67,1.0,183.0,13.8
2024-06-04 00:00:00,P0040,AcademiaBooks Children Premium,4,78.47,73.63,0.0,109,3.8,32,354,0.28,0.99,244.0,69.89
2024-01-11 00:00:00,P0017,TrendSet Dresses Pro,2,387.43,368.68,0.0,223,3.8,122,203,0.99,2.01,543.78,231.08
13-04-2024,P0039,AcademiaBooks Comics Plus,4,99.98,92.36,0.0,347,3.6,315,360,0.56,2.02,303.0,96.9
22-12-2024,P0027,ComfortLiving Decor Plus,3,537.52,485.68,12.53,185,4.5,244,408,0.49,2.0,1404.99,207.58
2024-09-07 00:00:00,P0013,UrbanWear Dresses Premium,3,221.84,199.34,0.0,361,4.6,286,419,0.24,1.01,486.45,179.07
22-06-2024,P0044,AcademiaBooks Textbooks Elite,4,35.6,31.0,0.0,288,3.8,252,149,2.01,2.99,98.84,43.54
24-09-2024,P0024,TrendSet Jackets Premium,1,84.39,73.08,0.0,426,4.0,35,390,0.51,1.99,63.34,21.05
2024-02-10 00:00:00,P0020,StyleHub T-Shirts Pro,5,256.1,241.62,9.68,394,3.6,216,409,0.49,2.0,1022.6,257.92
21-01-2025,P0029,HomeEssence Bedding Premium,4,563.83,551.24,0.0,410,5.0,344,495,0.4,1.98,1765.8,489.51
20-02-2025,P0047,StoryWorld Children Pro,3,40.81,36.87,15.24,448,4.7,366,94,1.06,1.0,113.94,8.5
17-11-2024,P0016,ChicLine Jeans Premium,6,204.53,186.64,14.81,436,4.6,214,379,0.26,0.99,1006.5,220.66
25-07-2024,P0016,ChicLine Jeans Premium,2,225.32,207.16,9.12,436,4.6,214,71,1.41,1.0,335.5,115.13
13-03-2024,P0031,KitchenPro Decor Plus,2,195.72,182.98,0.0,401,4.3,138,235,1.28,3.01,294.18,97.26
2024-07-04 00:00:00,P0006,TechPro Headphones Standard,3,2038.43,1795.14,7.96,375,4.1,117,470,0.43,2.02,5153.61,961.68
14-04-2024,P0018,StyleHub T-Shirts Pro,4,300.02,269.94,0.0,490,3.9,352,94,1.06,1.0,872.8,327.27
2024-04-03 00:00:00,P0040,AcademiaBooks Children Premium,5,86.17,79.02,0.0,109,3.8,32,92,2.17,2.0,305.0,125.83
22-09-2024,P0043,ModernReads Comics Plus,1,32.93,28.26,0.0,365,4.3,10,439,0.23,1.01,23.43,9.5
2024-07-08 00:00:00,P0042,AcademiaBooks Comics Premium,3,75.26,71.49,0.0,208,4.1,161,336,0.6,2.02,169.32,56.47
2024-11-08 00:00:00,P0017,TrendSet Dresses Pro,1,400.53,357.05,0.0,223,3.8,122,297,0.67,1.99,271.89,128.64
30-04-2024,P0028,HomeEssence Bedding Pro,1,26.82,24.89,0.0,87,3.9,487,213,0.94,2.0,19.52,7.3
24-11-2024,P0030,HomeEssence Decor Pro,5,483.24,411.9,0.0,499,4.8,390,162,1.23,1.99,1694.55,721.65
2024-06-06 00:00:00,P0037,ClassicPress Non-Fiction Plus,1,48.89,46.22,0.0,468,4.0,417,408,0.25,1.02,36.78,12.11
17-10-2024,P0031,KitchenPro Decor Plus,3,207.71,196.89,0.0,401,4.3,138,84,3.57,3.0,441.27,181.85
2024-12-08 00:00:00,P0014,StyleHub Jackets Elite,1,275.4,246.22,0.0,499,3.9,133,403,0.74,2.98,187.7,87.7
2024-06-10 00:00:00,P0008,ElectroMax Smartwatches Plus,3,1767.61,1556.67,0.0,470,4.1,43,426,0.47,2.0,4155.0,1147.83
27-09-2024,P0011,ElectroMax Smartphones Standard,2,1687.84,1477.61,15.13,355,5.0,450,107,1.87,2.0,3189.1,186.58
28-01-2025,P0002,TechPro Laptops Premium,1,202.97,182.2,22.74,151,4.3,122,282,1.42,4.0,232.71,-29.74
23-05-2024,P0006,TechPro Headphones Standard,2,1775.83,1520.79,19.92,375,4.1,117,234,0.43,1.01,3435.74,115.92
18-12-2024,P0038,ModernReads Non-Fiction Pro,1,15.1,12.85,0.0,445,4.3,357,407,0.49,1.99,11.66,3.44
26-01-2025,P0043,ModernReads Comics Plus,3,34.83,30.01,0.0,365,4.3,10,455,0.44,2.0,70.29,34.21
24-04-2024,P0024,TrendSet Jackets Premium,1,89.13,78.58,0.0,426,4.0,35,280,0.36,1.01,63.34,25.79
21-03-2024,P0045,ClassicPress Non-Fiction Pro,3,44.19,41.47,0.0,469,4.5,125,67,1.49,1.0,89.61,42.95
14-07-2024,P0002,TechPro Laptops Premium,1,225.78,194.68,20.08,151,4.3,122,98,4.08,4.0,232.71,-6.93
2024-09-03 00:00:00,P0025,ModernSpace Decor Premium,4,366.24,317.0,0.0,91,4.4,355,267,1.5,4.0,1035.52,429.44
2025-04-01 00:00:00,P0027,ComfortLiving Decor Plus,4,607.29,572.34,0.0,185,4.5,244,184,1.09,2.01,1873.32,555.82
30-05-2024,P0021,StyleHub Dresses Standard,4,122.41,108.83,0.0,143,4.8,48,472,0.21,0.99,358.48,131.14
14-07-2024,P0017,TrendSet Dresses Pro,4,402.96,363.31,0.0,223,3.8,122,483,0.41,1.98,1087.56,524.3
30-07-2024,P0002,TechPro Laptops Premium,4,257.26,229.66,7.92,151,4.3,122,240,0.42,1.01,930.84,98.22
30-03-2024,P0003,DigiCorp Tablets Standard,5,1781.72,1669.36,0.0,224,4.9,182,266,0.38,1.01,8141.95,766.66
2024-11-05 00:00:00,P0008,ElectroMax Smartwatches Plus,3,1471.86,1344.69,20.47,470,4.1,43,467,0.43,2.01,4155.0,260.58
14-07-2024,P0035,ModernSpace Decor Plus,3,668.77,591.04,0.0,492,4.7,461,251,1.2,3.01,1461.93,544.38
13-04-2024,P0009,DigiCorp Smartphones Standard,5,534.97,463.08,5.36,123,4.6,285,108,0.93,1.0,2323.1,351.76
29-09-2024,P0014,StyleHub Jackets Elite,6,262.17,244.65,0.0,499,3.9,133,185,0.54,1.0,1126.2,446.82
28-02-2025,P0008,ElectroMax Smartwatches Plus,5,1864.89,1628.04,0.0,470,4.1,43,185,1.62,3.0,6925.0,2399.46
2025-09-01 00:00:00,P0001,TechPro Laptops Pro,3,1842.85,1779.85,0.0,396,3.6,226,441,0.68,3.0,4488.06,1040.48
24-04-2024,P0030,HomeEssence Decor Pro,4,483.23,412.04,0.0,499,4.8,390,77,1.3,1.0,1355.64,577.26
2024-01-06 00:00:00,P0012,TechPro Laptops Elite,5,1783.12,1627.8,0.0,107,4.2,498,137,2.19,3.0,6896.7,2018.91
25-08-2024,P0038,ModernReads Non-Fiction Pro,1,14.91,13.26,0.0,445,4.3,357,397,0.25,0.99,11.66,3.25
2024-11-10 00:00:00,P0011,ElectroMax Smartphones Standard,1,1789.28,1734.48,6.01,355,5.0,450,445,0.45,2.0,1594.55,194.73
2024-03-11 00:00:00,P0045,ClassicPress Non-Fiction Pro,1,40.66,38.02,7.79,469,4.5,125,190,1.58,3.0,29.87,10.79
14-11-2024,P0037,ClassicPress Non-Fiction Plus,1,48.23,46.57,0.0,468,4.0,417,347,0.58,2.01,36.78,11.45
2024-07-06 00:00:00,P0019,UrbanWear Shoes Premium,3,257.79,240.8,0.0,292,4.7,107,352,0.28,0.99,512.97,260.39
2024-11-06 00:00:00,P0033,ModernSpace Storage Plus,5,374.01,342.88,0.0,329,4.4,85,304,0.33,1.0,1435.2,434.85
24-10-2024,P0037,ClassicPress Non-Fiction Plus,4,46.4,44.14,0.0,468,4.0,417,73,2.74,2.0,147.12,38.47
26-10-2024,P0034,KitchenPro Storage Pro,2,45.79,40.91,0.0,233,4.5,191,100,6.0,6.0,70.58,21.01
2024-07-05 00:00:00,P0008,ElectroMax Smartwatches Plus,5,1762.03,1517.07,0.0,470,4.1,43,134,1.49,2.0,6925.0,1885.15
23-06-2024,P0047,StoryWorld Children Pro,1,38.9,38.03,17.45,448,4.7,366,292,0.68,1.99,37.98,0.92
2024-07-07 00:00:00,P0008,ElectroMax Smartwatches Plus,1,1790.53,1530.6,0.0,470,4.1,43,349,0.29,1.01,1385.0,405.53
2024-08-04 00:00:00,P0016,ChicLine Jeans Premium,3,247.35,237.49,0.0,436,4.6,214,396,0.76,3.01,503.25,238.8
29-03-2024,P0036,HomeEssence Storage Standard,2,149.41,137.42,0.0,460,4.7,146,288,0.69,1.99,203.98,94.83
2024-06-04 00:00:00,P0044,AcademiaBooks Textbooks Elite,2,36.35,33.4,0.0,288,3.8,252,166,0.6,1.0,49.42,23.27
19-11-2024,P0004,TechPro Laptops Elite,6,985.48,954.41,0.0,463,4.3,482,202,0.5,1.01,4745.16,1167.75
