product_id,category,price,competitor_price,discount,units_sold,date,season,day_of_week,stock_available,marketing_spend,customer_rating
P002,Beauty,194.6,169.97,7.5,73,2024-05-12,Spring,Sunday,177,24.68,4.3
P035,Clothing,1062.0,1088.29,8.3,42,2024-05-02,Spring,Thursday,235,29.37,3.2
P029,Beauty,326.07,308.76,14.5,67,2023-10-25,Fall,Wednesday,199,1102.61,4.5
P038,Home,1438.72,1566.39,2.0,34,2023-03-24,Spring,Friday,359,472.81,3.4
P012,Clothing,679.08,737.64,6.5,58,2025-09-12,Fall,Friday,370,998.47,3.7
P005,Beauty,255.22,258.68,3.0,60,2024-05-19,Spring,Sunday,482,433.48,2.5
P025,Electronics,1065.47,972.28,6.8,51,2023-07-07,Summer,Friday,115,1356.1,3.7
P035,Sports,1789.35,1826.68,0.9,31,2024-07-18,Summer,Thursday,258,486.42,3.7
P043,Clothing,702.08,678.24,8.4,70,2025-12-18,Winter,Thursday,253,418.24,3.6
P025,Home,1066.7,996.14,6.0,37,2025-01-08,Winter,Wednesday,7,269.56,3.3
P039,Beauty,420.32,449.98,7.5,60,2024-09-10,Fall,Tuesday,416,818.31,3.3
P005,Home,240.36,232.94,8.6,50,2024-05-09,Spring,Thursday,376,1625.05,3.7
P032,Home,944.35,902.51,3.9,34,2023-06-12,Summer,Monday,319,411.0,4.2
P017,Home,926.61,913.71,2.2,25,2024-01-29,Winter,Monday,196,25.12,3.5
P031,Sports,344.25,323.53,5.9,63,2025-07-31,Summer,Thursday,287,178.01,4.4
P011,Clothing,319.72,303.03,14.0,77,2024-06-23,Summer,Sunday,413,27.5,4.1
P046,Beauty,264.53,259.43,7.3,67,2024-04-16,Spring,Tuesday,409,338.37,4.3
P014,Sports,213.74,202.72,4.5,53,2023-01-23,Winter,Monday,229,228.87,3.3
P048,Clothing,1309.64,1503.48,8.9,60,2025-10-25,Fall,Saturday,493,982.08,4.3
P048,Sports,1183.4,1184.64,5.2,33,2024-09-18,Fall,Wednesday,168,388.88,3.8
P008,Beauty,534.67,623.59,3.7,62,2025-06-27,Summer,Friday,146,468.75,4.2
P021,Sports,1224.58,1205.31,5.6,53,2023-01-14,Winter,Saturday,278,609.09,3.6
P045,Home,274.91,226.91,6.2,57,2025-01-08,Winter,Wednesday,115,207.62,5.0
P045,Home,1803.91,2009.32,7.6,18,2024-10-16,Fall,Wednesday,443,382.79,2.4
P026,Electronics,2011.4,2151.97,4.4,22,2023-10-16,Fall,Monday,305,153.47,3.7
P028,Beauty,672.1,665.88,4.9,53,2024-08-28,Summer,Wednesday,274,267.25,4.1
P003,Beauty,178.33,190.72,6.0,81,2025-01-22,Winter,Wednesday,422,1397.82,4.3
P026,Sports,454.72,407.78,2.4,62,2023-06-23,Summer,Friday,90,55.01,4.3
P006,Clothing,1082.84,1248.34,5.1,64,2024-07-06,Summer,Saturday,369,1039.63,4.8
P041,Clothing,269.52,227.7,1.9,60,2024-05-07,Spring,Tuesday,170,1057.83,2.8
P032,Electronics,315.54,299.04,22.3,73,2023-02-04,Winter,Saturday,82,80.27,3.0
P002,Home,160.07,170.47,11.5,58,2023-09-30,Fall,Saturday,157,5.1,4.2
P007,Home,830.07,806.56,3.9,39,2025-01-14,Winter,Tuesday,422,28.01,3.7
P038,Electronics,2095.36,2071.13,9.2,39,2024-03-24,Spring,Sunday,448,447.19,4.0
P046,Clothing,334.59,356.54,10.6,63,2025-03-06,Spring,Thursday,403,1437.86,4.1
P027,Home,250.22,244.22,9.5,47,2023-05-16,Spring,Tuesday,216,1000.82,5.0
P007,Electronics,1908.66,1742.89,8.0,22,2025-10-22,Fall,Wednesday,216,71.92,4.3
P046,Beauty,580.95,561.87,11.6,69,2023-12-26,Winter,Tuesday,184,2295.06,3.2
P003,Clothing,1479.01,1566.51,2.9,51,2025-12-09,Winter,Tuesday,326,272.11,3.6
P035,Clothing,137.61,142.9,10.5,74,2023-01-26,Winter,Thursday,152,227.56,3.5
P021,Sports,1693.55,1630.43,5.3,35,2023-12-29,Winter,Friday,491,100.94,4.0
P045,Electronics,2298.17,2204.39,5.1,22,2024-04-19,Spring,Friday,193,2.99,3.2
P032,Sports,418.38,455.43,8.3,60,2025-10-31,Fall,Friday,68,390.09,4.6
P039,Home,1439.57,1410.04,14.9,29,2023-10-23,Fall,Monday,464,650.16,5.0
P016,Electronics,445.91,455.36,10.6,62,2023-06-21,Summer,Wednesday,416,61.22,3.5
P040,Sports,1298.93,1221.69,4.2,21,2024-09-04,Fall,Wednesday,85,419.95,3.3
P042,Clothing,119.81,120.11,11.7,78,2024-01-19,Winter,Friday,37,335.5,2.9
P043,Electronics,2582.87,2652.71,7.4,38,2023-07-25,Summer,Tuesday,378,790.7,4.1
P030,Sports,305.67,287.12,10.9,70,2024-07-30,Summer,Tuesday,355,1565.63,4.4
P016,Clothing,753.94,743.83,10.6,57,2024-10-14,Fall,Monday,265,252.09,2.6
P027,Clothing,272.11,275.95,12.4,74,2023-02-03,Winter,Friday,482,722.87,3.6
P016,Electronics,1023.48,1004.12,3.4,43,2024-06-21,Summer,Friday,334,243.99,4.5
P014,Electronics,2376.72,2655.17,3.1,37,2023-07-24,Summer,Monday,47,343.94,4.9
P040,Beauty,637.63,638.73,5.3,51,2023-10-06,Fall,Friday,159,350.22,4.1
P009,Home,1177.13,1079.0,12.0,54,2024-01-28,Winter,Sunday,321,592.76,3.5
P029,Electronics,1430.13,1386.41,4.1,46,2023-06-14,Summer,Wednesday,344,802.06,4.6
P048,Beauty,627.03,528.21,12.7,46,2023-04-24,Spring,Monday,301,311.41,4.4
P014,Beauty,757.99,738.48,8.1,35,2024-04-18,Spring,Thursday,217,235.42,3.7
P009,Home,327.1,353.31,7.8,53,2024-05-31,Spring,Friday,497,1307.91,3.3
P023,Beauty,488.54,436.12,11.2,69,2024-05-04,Spring,Saturday,151,21.9,4.3
P040,Clothing,737.08,799.14,8.5,60,2023-07-27,Summer,Thursday,203,390.26,3.5
P049,Clothing,672.76,602.85,4.2,64,2025-05-04,Spring,Sunday,326,718.92,3.9
P025,Home,834.57,901.39,15.8,28,2024-10-31,Fall,Thursday,23,7.47,3.0
P034,Home,1312.4,1143.94,10.0,40,2024-08-28,Summer,Wednesday,14,354.49,4.3
P039,Beauty,279.31,304.43,3.9,60,2023-10-28,Fall,Saturday,395,60.39,3.8
P025,Clothing,785.9,839.77,9.0,70,2023-06-26,Summer,Monday,133,388.93,4.4
P050,Electronics,788.78,833.77,13.4,52,2024-06-25,Summer,Tuesday,75,315.37,3.2
P021,Clothing,892.92,869.9,14.2,71,2025-04-13,Spring,Sunday,109,506.04,5.0
P036,Sports,1365.46,1273.54,2.4,48,2025-07-06,Summer,Sunday,401,75.8,3.0
P026,Electronics,421.85,436.28,14.0,60,2023-02-15,Winter,Wednesday,496,174.05,4.5
P002,Home,457.41,399.4,18.1,51,2025-03-08,Spring,Saturday,499,27.71,3.7
P018,Sports,383.2,366.93,5.6,59,2024-07-21,Summer,Sunday,219,15.55,2.6
P016,Clothing,763.11,834.39,15.3,70,2025-04-29,Spring,Tuesday,268,1050.86,3.8
P012,Sports,256.28,279.43,10.4,62,2023-12-06,Winter,Wednesday,308,471.94,4.3
P020,Clothing,440.73,468.15,11.8,65,2023-06-01,Summer,Thursday,478,147.84,4.7
P039,Home,1172.8,1287.67,8.2,48,2025-12-07,Winter,Sunday,47,338.78,3.0
P007,Clothing,986.88,1023.4,8.6,48,2024-07-15,Summer,Monday,201,322.94,2.9
P020,Beauty,657.02,729.91,9.4,48,2023-07-04,Summer,Tuesday,436,716.49,3.0
P050,Electronics,1009.03,1024.65,6.2,52,2025-08-10,Summer,Sunday,375,66.88,3.2
P002,Clothing,386.08,379.93,2.0,52,2024-11-06,Fall,Wednesday,235,989.34,3.3
P002,Beauty,442.44,418.77,2.9,64,2024-07-04,Summer,Thursday,319,330.4,4.0
P030,Electronics,2261.65,2297.32,5.2,37,2025-07-12,Summer,Saturday,95,58.85,4.1
P043,Sports,1704.11,1618.71,9.0,31,2023-06-05,Summer,Monday,335,903.4,4.4
P026,Clothing,1218.57,1092.71,6.6,39,2025-11-08,Fall,Saturday,326,113.45,4.2
P016,Beauty,84.33,90.76,14.2,74,2025-10-14,Fall,Tuesday,22,260.6,3.8
P012,Clothing,1108.49,1157.27,2.8,43,2024-05-29,Spring,Wednesday,370,164.79,3.8
P004,Sports,1730.26,2007.06,18.0,37,2025-05-05,Spring,Monday,371,30.35,3.9
P038,Clothing,1384.15,1385.21,12.8,58,2024-06-30,Summer,Sunday,283,301.22,4.9
P008,Home,1758.91,1654.91,9.2,10,2024-09-09,Fall,Monday,294,82.29,3.8
P047,Sports,144.67,144.9,5.2,50,2023-04-07,Spring,Friday,262,19.92,3.6
P045,Clothing,888.12,784.0,6.1,46,2024-07-18,Summer,Thursday,356,248.69,4.8
P005,Electronics,2081.23,1960.57,1.5,36,2023-06-15,Summer,Thursday,456,837.58,4.2
P028,Beauty,215.38,219.68,3.4,58,2023-07-17,Summer,Monday,486,389.72,2.5
P049,Clothing,1014.78,973.32,10.3,66,2023-07-16,Summer,Sunday,487,1089.83,4.4
P014,Clothing,609.57,606.12,16.1,79,2025-01-20,Winter,Monday,432,1354.58,4.4
P030,Electronics,1440.76,1360.04,8.8,25,2025-11-17,Fall,Monday,217,561.25,2.3
P024,Beauty,472.2,491.01,3.7,70,2023-02-12,Winter,Sunday,460,528.55,4.4
P005,Clothing,250.5,260.57,5.7,70,2024-11-19,Fall,Tuesday,74,2751.49,3.8
P022,Electronics,1807.75,1984.45,6.4,53,2023-02-05,Winter,Sunday,465,1361.0,4.7
P046,Beauty,613.15,615.79,1.7,56,2023-04-23,Spring,Sunday,321,726.54,3.0
P029,Clothing,1123.13,1306.08,8.6,61,2024-06-18,Summer,Tuesday,22,58.58,3.8
P040,Home,1517.7,1572.91,8.1,22,2023-10-10,Fall,Tuesday,454,811.77,3.8
P005,Sports,1317.04,1489.22,3.7,31,2025-09-22,Fall,Monday,69,200.35,3.7
P036,Home,467.46,539.77,3.6,57,2025-01-28,Winter,Tuesday,292,202.6,4.3
P011,Beauty,348.12,332.93,16.5,71,2025-09-06,Fall,Saturday,413,340.86,3.4
P041,Sports,702.6,751.02,10.4,65,2024-05-18,Spring,Saturday,176,1339.68,2.7
P049,Home,706.86,656.13,1.5,39,2024-09-07,Fall,Saturday,52,687.39,3.6
P027,Electronics,1691.86,1504.69,3.2,26,2024-04-30,Spring,Tuesday,207,1452.91,4.1
P049,Electronics,1480.82,1435.89,2.7,52,2025-02-09,Winter,Sunday,360,398.33,4.1
P038,Beauty,668.53,765.85,5.8,53,2023-06-18,Summer,Sunday,272,34.07,3.5
P026,Home,551.52,495.79,18.0,52,2024-08-21,Summer,Wednesday,428,598.24,3.5
P006,Sports,486.2,523.85,6.2,45,2023-03-14,Spring,Tuesday,144,152.28,3.2
P034,Electronics,788.8,811.45,3.5,63,2024-12-10,Winter,Tuesday,473,951.54,5.0
P042,Beauty,165.84,143.42,4.5,63,2024-04-30,Spring,Tuesday,441,965.28,3.1
P047,Electronics,1012.2,1015.14,10.1,52,2025-08-24,Summer,Sunday,403,200.93,3.2
P045,Sports,1276.66,1387.4,13.4,43,2025-07-29,Summer,Tuesday,268,434.97,3.7
P015,Clothing,601.07,599.18,4.0,65,2025-01-15,Winter,Wednesday,99,1021.7,2.9
P023,Electronics,990.8,1015.97,1.4,50,2024-05-08,Spring,Wednesday,237,519.14,3.3
P019,Clothing,917.95,892.57,3.5,43,2025-11-26,Fall,Wednesday,466,210.78,3.8
P040,Sports,233.87,248.73,4.0,66,2023-05-05,Spring,Friday,13,618.93,4.6
P038,Sports,1646.98,1772.29,4.7,39,2024-07-09,Summer,Tuesday,358,615.72,3.8
P020,Sports,852.12,749.35,11.7,50,2024-03-16,Spring,Saturday,413,1083.86,3.1
P037,Beauty,142.05,137.98,1.5,71,2023-07-21,Summer,Friday,296,341.01,3.1
P007,Electronics,2446.18,2605.21,15.2,43,2024-06-01,Summer,Saturday,205,497.38,3.9
P045,Beauty,661.56,664.59,0.5,46,2024-05-22,Spring,Wednesday,480,1275.82,3.5
P008,Beauty,398.13,401.22,11.9,78,2024-12-28,Winter,Saturday,164,473.73,2.5
P010,Beauty,52.86,49.74,18.9,80,2024-11-13,Fall,Wednesday,126,870.95,3.6
P035,Sports,865.13,877.36,5.2,40,2024-10-09,Fall,Wednesday,66,526.41,3.4
P044,Electronics,1753.37,1746.5,8.3,32,2025-05-28,Spring,Wednesday,33,263.75,4.6
P015,Electronics,913.66,989.4,7.8,53,2024-11-30,Fall,Saturday,427,553.56,4.1
P036,Beauty,472.38,407.85,8.6,64,2025-12-16,Winter,Tuesday,384,145.92,4.1
P003,Electronics,504.94,476.45,6.2,59,2025-01-14,Winter,Tuesday,155,418.93,3.2
P018,Home,623.62,562.88,8.4,41,2024-06-10,Summer,Monday,390,168.52,3.3
P020,Clothing,1225.47,1295.39,17.4,50,2024-09-17,Fall,Tuesday,78,65.12,5.0
P012,Clothing,690.78,673.22,8.6,49,2023-11-15,Fall,Wednesday,243,107.65,4.0
P009,Beauty,85.42,81.08,7.9,63,2023-05-22,Spring,Monday,402,35.07,4.1
P049,Beauty,629.96,681.43,10.2,52,2023-04-18,Spring,Tuesday,396,115.39,5.0
P030,Clothing,1345.02,1198.17,14.6,51,2023-08-14,Summer,Monday,83,427.1,4.3
P047,Electronics,205.82,221.97,5.0,62,2024-12-19,Winter,Thursday,206,666.14,3.7
P002,Electronics,2003.58,2152.08,7.3,28,2024-10-14,Fall,Monday,489,94.81,4.3
P001,Home,1760.11,1987.6,5.3,18,2025-10-24,Fall,Friday,471,593.17,4.7
P042,Sports,919.95,963.64,2.5,58,2025-08-19,Summer,Tuesday,302,902.22,3.6
P015,Electronics,1331.68,1369.75,17.1,57,2025-08-29,Summer,Friday,7,865.75,3.8
P043,Clothing,847.27,866.85,4.9,60,2023-02-20,Winter,Monday,314,242.55,3.8
P025,Clothing,100.88,90.48,1.7,68,2024-07-02,Summer,Tuesday,105,1128.88,4.5
P008,Home,1660.42,1498.88,6.7,29,2025-06-19,Summer,Thursday,199,44.32,3.8
P002,Clothing,858.24,933.97,5.6,56,2025-03-13,Spring,Thursday,402,1966.29,3.7
P003,Electronics,582.87,620.27,3.2,40,2024-05-30,Spring,Thursday,283,81.08,4.4
P004,Home,1287.08,1297.09,6.4,30,2024-11-23,Fall,Saturday,69,167.9,3.8
P029,Sports,1441.35,1366.22,11.4,26,2025-10-08,Fall,Wednesday,209,332.27,4.7
P030,Electronics,415.99,469.22,8.0,66,2025-07-07,Summer,Monday,155,797.22,4.2
P007,Beauty,282.68,231.54,2.7,65,2024-01-08,Winter,Monday,75,912.17,4.3
P031,Home,1785.42,1895.56,11.4,14,2025-03-28,Spring,Friday,111,651.61,2.4
P013,Clothing,433.94,469.8,5.0,56,2025-03-26,Spring,Wednesday,16,16.02,3.4
P016,Sports,1767.99,1875.21,6.3,40,2024-02-08,Winter,Thursday,367,1728.33,3.4
P009,Home,1014.16,986.71,2.8,34,2023-11-04,Fall,Saturday,202,376.12,4.6
P002,Electronics,2525.36,2868.43,8.9,37,2025-07-25,Summer,Friday,266,559.19,4.6
P029,Home,826.78,912.03,16.5,47,2023-02-20,Winter,Monday,242,399.38,4.2
P016,Clothing,339.5,311.14,5.7,61,2024-08-26,Summer,Monday,77,286.12,3.4
P023,Electronics,912.95,990.52,6.1,56,2025-02-14,Winter,Friday,448,168.1,4.2
P033,Electronics,2661.02,3013.74,14.1,36,2024-08-29,Summer,Thursday,146,611.03,4.5
P026,Clothing,499.05,496.57,5.5,47,2023-09-01,Fall,Friday,13,31.07,3.3
P006,Sports,923.76,930.58,27.1,56,2025-11-08,Fall,Saturday,221,1636.8,4.5
P011,Sports,1613.64,1385.9,7.8,43,2024-12-05,Winter,Thursday,118,1012.1,4.9
P039,Electronics,2585.89,2564.39,2.9,30,2025-04-05,Spring,Saturday,172,231.72,2.7
P045,Clothing,610.83,682.82,5.5,57,2024-05-19,Spring,Sunday,330,329.74,3.9
P003,Electronics,1697.37,1621.79,2.7,44,2023-10-28,Fall,Saturday,280,488.89,3.5
P040,Electronics,701.45,670.09,4.7,36,2023-10-30,Fall,Monday,146,302.01,3.8
P029,Sports,1554.25,1317.29,10.4,31,2023-02-03,Winter,Friday,266,440.77,4.5
P016,Home,1097.78,942.35,6.8,26,2025-03-13,Spring,Thursday,66,95.7,3.1
P050,Home,1723.21,1823.98,9.9,34,2025-12-11,Winter,Thursday,232,1420.83,2.8
P035,Beauty,483.6,438.01,4.7,51,2025-04-24,Spring,Thursday,488,335.35,4.7
P005,Home,1119.08,1101.18,11.4,27,2024-11-07,Fall,Thursday,226,444.26,2.6
P009,Beauty,614.07,585.05,8.1,52,2024-09-03,Fall,Tuesday,139,378.0,4.9
P020,Home,892.52,833.81,5.7,28,2024-09-01,Fall,Sunday,290,121.07,2.9
P043,Clothing,297.86,321.48,10.1,76,2025-09-28,Fall,Sunday,240,525.33,5.0
P027,Clothing,1234.64,1403.87,5.6,49,2025-02-19,Winter,Wednesday,346,670.9,3.9
P044,Home,296.82,276.9,6.2,55,2025-06-30,Summer,Monday,222,336.5,4.5
P032,Home,1403.23,1495.88,18.1,40,2025-08-20,Summer,Wednesday,361,21.15,4.0
P046,Beauty,652.66,637.6,7.8,44,2024-05-28,Spring,Tuesday,452,52.51,3.6
P010,Beauty,126.57,140.42,20.3,69,2025-09-23,Fall,Tuesday,89,103.26,3.3
P048,Sports,1496.87,1290.79,9.2,30,2024-06-17,Summer,Monday,424,201.33,3.5
P016,Beauty,677.03,615.81,2.9,36,2024-05-22,Spring,Wednesday,493,302.01,3.5
P031,Beauty,464.31,452.29,8.6,60,2024-03-31,Spring,Sunday,123,395.78,3.4
P011,Electronics,622.2,661.28,7.7,56,2024-01-22,Winter,Monday,281,857.08,3.5
P048,Home,159.61,151.41,4.0,49,2024-04-08,Spring,Monday,33,659.49,3.7
P008,Home,963.14,896.28,8.8,33,2024-05-02,Spring,Thursday,438,941.78,3.3
P023,Clothing,459.45,444.42,6.4,68,2023-08-09,Summer,Wednesday,102,488.47,4.8
P005,Sports,1003.15,1009.24,11.3,54,2023-05-17,Spring,Wednesday,285,2687.16,3.3
P033,Sports,374.65,335.8,4.0,41,2023-09-14,Fall,Thursday,17,1.32,4.5
P037,Home,542.4,531.16,6.1,34,2025-04-04,Spring,Friday,438,13.36,3.9
P004,Beauty,719.09,705.48,5.1,56,2024-08-21,Summer,Wednesday,161,1264.84,3.5
P022,Sports,1402.17,1249.98,7.8,52,2024-12-05,Winter,Thursday,372,123.09,3.9
P008,Sports,1282.79,1166.2,7.8,45,2023-06-27,Summer,Tuesday,246,1007.21,4.0
P046,Home,1740.9,1860.75,8.3,29,2024-01-29,Winter,Monday,76,13.18,4.3
P037,Clothing,428.65,448.88,12.1,66,2023-05-29,Spring,Monday,131,169.26,3.8
P021,Clothing,714.2,617.11,4.3,45,2023-08-17,Summer,Thursday,140,71.58,2.8
P041,Sports,826.84,717.44,14.2,65,2023-01-07,Winter,Saturday,220,1032.12,2.7
P034,Clothing,1142.8,962.13,4.2,42,2025-10-10,Fall,Friday,117,526.47,3.5
P005,Beauty,619.14,676.71,3.9,42,2025-11-25,Fall,Tuesday,112,169.56,3.6
P042,Home,1601.07,1581.37,6.1,36,2024-05-25,Spring,Saturday,476,399.68,5.0
P025,Beauty,753.33,769.66,4.3,52,2024-12-27,Winter,Friday,209,643.21,2.9
P017,Home,776.57,837.66,0.6,45,2024-04-21,Spring,Sunday,225,250.4,3.9
P037,Beauty,738.95,775.8,19.7,66,2025-08-02,Summer,Saturday,273,326.83,3.7
P036,Beauty,313.78,252.84,0.9,57,2024-09-13,Fall,Friday,109,993.26,4.8
P030,Home,338.78,325.54,3.0,62,2023-02-09,Winter,Thursday,178,548.44,3.9
P006,Beauty,613.1,603.26,9.1,64,2024-01-19,Winter,Friday,173,72.87,3.7
P019,Home,626.81,646.64,14.2,40,2024-05-28,Spring,Tuesday,307,350.4,3.7
P015,Sports,1654.8,1690.84,10.3,35,2025-07-31,Summer,Thursday,110,1211.57,4.5
P041,Clothing,1037.81,960.53,2.6,39,2024-07-10,Summer,Wednesday,219,101.95,3.5
P030,Beauty,148.29,140.12,9.9,77,2025-07-09,Summer,Wednesday,251,936.35,2.9
P005,Sports,1413.62,1371.31,10.9,49,2025-01-28,Winter,Tuesday,301,494.35,4.1
P043,Electronics,645.87,529.68,3.7,65,2024-03-09,Spring,Saturday,433,811.84,3.4
P040,Sports,333.09,318.33,8.1,56,2025-07-05,Summer,Saturday,473,92.89,3.2
P031,Electronics,360.03,372.88,10.8,62,2023-05-06,Spring,Saturday,288,550.8,3.0
P034,Sports,1697.93,1950.92,2.6,35,2025-06-13,Summer,Friday,182,71.67,5.0
P018,Beauty,293.56,308.62,9.1,56,2025-03-11,Spring,Tuesday,361,7.3,3.7
P003,Clothing,1282.41,1075.32,4.6,35,2024-05-02,Spring,Thursday,249,171.9,3.9
P019,Home,684.89,734.38,6.4,35,2024-11-19,Fall,Tuesday,101,481.5,4.6
P043,Home,821.27,825.96,21.1,48,2024-03-22,Spring,Friday,496,282.81,4.0
P042,Beauty,441.68,532.77,12.0,64,2024-01-12,Winter,Friday,290,270.46,3.6
P006,Home,322.75,298.04,13.6,48,2024-08-04,Summer,Sunday,146,43.24,3.5
P020,Home,719.52,689.51,21.0,65,2025-06-21,Summer,Saturday,265,548.15,5.0
P020,Clothing,712.12,728.74,6.3,51,2024-11-05,Fall,Tuesday,218,141.14,2.9
P005,Beauty,134.45,124.49,4.3,79,2024-01-29,Winter,Monday,131,95.18,4.1
P040,Clothing,1070.51,1063.25,3.6,39,2023-10-02,Fall,Monday,430,227.49,4.1
P033,Beauty,786.19,836.99,9.2,45,2025-12-10,Winter,Wednesday,461,161.39,3.1
P041,Beauty,456.1,447.66,2.6,49,2025-07-08,Summer,Tuesday,465,177.47,4.7
P017,Beauty,123.16,113.1,8.3,59,2024-11-04,Fall,Monday,448,22.3,5.0
P031,Clothing,729.6,779.01,7.8,73,2023-04-15,Spring,Saturday,272,967.51,3.6
P049,Clothing,1041.34,859.97,4.7,42,2023-05-09,Spring,Tuesday,118,279.13,3.7
P001,Electronics,936.35,958.87,18.5,53,2024-03-30,Spring,Saturday,330,150.81,3.7
P025,Beauty,782.63,890.86,11.4,53,2025-02-10,Winter,Monday,203,537.17,3.9
P033,Beauty,498.68,458.94,7.9,71,2024-04-06,Spring,Saturday,102,1175.7,3.8
P005,Electronics,1993.41,1853.67,5.0,34,2023-11-03,Fall,Friday,252,590.54,4.2
P028,Electronics,1374.14,1252.22,9.5,47,2023-05-03,Spring,Wednesday,84,1989.9,4.1
P002,Beauty,270.87,248.06,11.4,67,2024-04-03,Spring,Wednesday,11,550.47,3.3
P015,Sports,996.09,950.75,10.9,34,2025-09-11,Fall,Thursday,311,781.44,4.0
P011,Beauty,737.59,781.07,5.4,39,2024-11-06,Fall,Wednesday,36,252.48,3.8
P040,Home,1855.7,1827.43,5.5,27,2025-05-02,Spring,Friday,361,991.76,4.0
P011,Sports,959.72,1000.08,9.9,45,2025-04-17,Spring,Thursday,17,139.24,3.4
P020,Beauty,671.96,675.28,1.6,43,2023-10-25,Fall,Wednesday,64,3.29,4.6
P039,Home,1482.38,1520.32,1.2,33,2024-06-18,Summer,Tuesday,398,656.91,5.0
P012,Home,1725.49,1671.9,13.5,29,2023-06-23,Summer,Friday,400,771.98,3.8
P048,Clothing,1164.39,1124.96,11.2,51,2025-02-27,Winter,Thursday,201,385.0,3.5
P016,Clothing,314.21,258.46,9.6,62,2025-01-15,Winter,Wednesday,494,275.89,3.3
P020,Sports,767.6,795.24,1.5,56,2023-01-31,Winter,Tuesday,440,965.68,4.3
P029,Electronics,1720.04,1740.09,4.7,43,2025-05-24,Spring,Saturday,20,37.72,2.5
P047,Clothing,1323.78,1235.96,2.7,48,2024-02-19,Winter,Monday,40,96.77,4.1
P017,Clothing,1270.14,1312.19,2.3,49,2023-10-09,Fall,Monday,370,1057.66,4.0
P018,Home,580.98,607.66,5.6,45,2023-01-02,Winter,Monday,47,216.5,4.2
P003,Sports,1378.75,1441.81,6.1,39,2024-09-25,Fall,Wednesday,158,119.55,4.9
P030,Electronics,1559.49,1550.9,7.5,50,2025-06-27,Summer,Friday,232,1857.25,1.7
P004,Beauty,564.21,498.69,7.5,52,2024-06-28,Summer,Friday,36,480.09,4.4
P003,Beauty,565.94,502.33,8.9,49,2024-10-04,Fall,Friday,97,131.04,4.3
P009,Clothing,109.29,123.49,3.4,82,2025-06-15,Summer,Sunday,179,1032.9,3.5
P046,Clothing,1454.68,1480.24,9.2,45,2024-10-20,Fall,Sunday,345,113.18,3.1
P007,Clothing,604.94,631.04,11.0,47,2023-10-18,Fall,Wednesday,65,494.76,4.0
P010,Beauty,370.19,363.76,12.3,72,2024-09-08,Fall,Sunday,468,1077.98,3.6
P021,Clothing,1317.91,1075.53,9.3,41,2023-05-23,Spring,Tuesday,310,813.88,3.6
P040,Home,339.63,289.21,6.8,50,2025-04-19,Spring,Saturday,448,181.52,3.2
P019,Clothing,204.72,201.2,1.3,57,2024-12-12,Winter,Thursday,499,68.39,3.2
P034,Home,877.32,946.89,1.6,19,2023-09-05,Fall,Tuesday,479,91.9,2.6
P021,Home,1865.03,1593.74,16.9,19,2024-06-19,Summer,Wednesday,369,176.22,3.5
P041,Beauty,640.59,661.84,3.7,43,2025-05-29,Spring,Thursday,174,209.97,3.6
P019,Electronics,419.44,405.55,15.8,59,2024-02-28,Winter,Wednesday,272,354.37,3.2
P005,Sports,1037.53,958.88,14.6,27,2024-10-10,Fall,Thursday,148,178.86,2.7
P015,Home,523.1,502.63,8.4,53,2025-01-09,Winter,Thursday,362,750.32,4.1
P011,Home,1100.73,1249.33,7.1,28,2024-11-20,Fall,Wednesday,62,339.66,4.0
P006,Clothing,808.56,784.19,6.9,66,2024-01-24,Winter,Wednesday,397,1568.74,3.9
P030,Beauty,438.6,447.55,6.7,72,2024-05-05,Spring,Sunday,62,432.46,3.4
P024,Sports,460.19,483.76,2.5,57,2025-10-25,Fall,Saturday,361,425.58,4.9
P026,Clothing,1057.7,917.81,3.0,53,2024-01-09,Winter,Tuesday,258,524.24,3.1
P020,Sports,1323.23,1273.19,3.1,24,2025-09-11,Fall,Thursday,441,94.97,3.9
P011,Electronics,1865.78,1838.28,9.3,23,2025-11-09,Fall,Sunday,384,31.64,2.8
P037,Sports,941.55,915.02,5.8,45,2025-05-30,Spring,Friday,166,71.12,4.6
P043,Clothing,1477.09,1672.16,14.5,64,2025-12-27,Winter,Saturday,17,995.34,3.4
P048,Clothing,1358.2,1369.02,8.8,39,2025-05-05,Spring,Monday,143,85.98,4.3
P003,Sports,701.01,673.93,15.0,54,2023-12-20,Winter,Wednesday,466,345.57,2.5
P042,Beauty,768.38,680.51,9.9,49,2023-08-21,Summer,Monday,279,946.64,3.7
P022,Beauty,777.97,823.48,8.2,53,2025-06-24,Summer,Tuesday,434,1540.19,3.0
P015,Electronics,2929.56,2855.56,6.2,33,2025-03-08,Spring,Saturday,81,1270.03,2.5
P049,Home,556.21,542.86,5.2,51,2025-05-02,Spring,Friday,415,2031.36,3.9
P031,Sports,1354.64,1158.45,8.4,43,2023-04-28,Spring,Friday,493,1271.98,4.0
P014,Clothing,1156.07,1258.66,8.5,39,2024-03-01,Spring,Friday,144,10.53,3.2
P049,Electronics,1085.9,1048.76,6.8,71,2025-12-20,Winter,Saturday,332,698.37,3.5
P012,Electronics,2992.36,2825.87,20.1,20,2024-05-15,Spring,Wednesday,301,149.5,4.2
P045,Clothing,874.84,810.14,8.9,72,2025-05-10,Spring,Saturday,131,476.72,3.7
